order_id,supplier_id,distance_km,transport_mode,order_quantity,warehouse_load,season,delay_history,lead_time_days
488,S45,1461,Air,2300,0.73,Normal,0.05,80
489,S9,1833,Train,3045,0.27,Normal,0.52,36
490,S9,835,Ship,4524,0.89,Monsoon,0.43,21
491,S28,213,Truck,1298,0.13,Normal,0.33,10
492,S36,352,Air,3217,0.96,Peak,0.19,30
493,S19,1190,Truck,2860,0.4,Peak,0.12,31
494,S32,420,Air,4342,0.46,Monsoon,0.02,29
495,S11,480,Train,2933,0.19,Peak,0.43,17
496,S5,390,Truck,4599,0.89,Monsoon,0.03,19
497,S44,1820,Ship,3528,0.61,Normal,0.15,25
498,S26,1492,Ship,1315,0.29,Normal,0.29,22
499,S27,210,Truck,3842,0.27,Normal,0.41,11
500,S30,126,Train,3287,0.71,Monsoon,0.47,16
501,S28,1360,Ship,3509,0.57,Monsoon,0.33,25
502,S6,768,Air,4821,0.65,Peak,0.31,48
503,S10,1111,Ship,738,0.48,Monsoon,0.02,19
504,S15,598,Truck,1385,0.12,Monsoon,0.29,20
505,S7,1313,Train,2445,0.98,Monsoon,0.36,33
506,S37,922,Train,328,0.76,Peak,0.5,26
507,S8,205,Train,3234,0.39,Normal,0.38,11
508,S7,989,Air,2841,0.24,Peak,0.07,56
509,S20,939,Truck,1808,0.74,Normal,0.35,28
510,S29,101,Ship,2592,0.65,Normal,0.31,9
511,S32,331,Train,2761,0.43,Normal,0.09,9
512,S50,1470,Train,2515,0.33,Normal,0.43,32
513,S5,120,Truck,2388,0.42,Peak,0.5,15
514,S42,139,Ship,447,0.6,Peak,0.4,13
515,S8,756,Ship,2240,0.49,Peak,0.25,18
516,S49,1316,Train,484,0.16,Normal,0.4,27
517,S46,728,Train,2040,0.16,Monsoon,0.55,23
518,S1,1352,Ship,4316,0.77,Normal,0.27,22
519,S25,1584,Ship,495,0.84,Normal,0.51,29
520,S11,1240,Train,4645,0.3,Normal,0.2,25
521,S19,296,Truck,328,0.32,Peak,0.51,17
522,S41,222,Train,2041,0.73,Monsoon,0.52,17
523,S41,1528,Train,2683,0.34,Normal,0.26,29
524,S42,353,Air,3062,0.97,Peak,0.06,27
525,S27,1036,Air,1068,0.32,Normal,0.18,57
526,S34,1963,Air,1851,0.72,Monsoon,0.11,108
527,S10,1803,Air,1203,0.8,Normal,0.33,99
528,S9,1773,Air,1342,0.37,Normal,0.31,96
529,S40,977,Truck,906,0.84,Peak,0.09,29
530,S4,1137,Ship,2978,0.94,Normal,0.33,21
531,S6,352,Train,1121,0.82,Normal,0.23,14
532,S38,838,Truck,2196,0.7,Normal,0.5,27
533,S21,1078,Ship,2370,0.43,Peak,0.0,17
534,S14,1267,Truck,3594,0.76,Peak,0.48,39
535,S27,42,Train,1030,0.53,Monsoon,0.2,10
536,S24,1408,Truck,3218,0.98,Monsoon,0.12,39
537,S27,1815,Air,1392,0.81,Normal,0.19,98
538,S15,1692,Train,3981,0.27,Peak,0.36,33
539,S7,163,Ship,894,0.13,Normal,0.04,5
540,S26,118,Train,930,0.71,Monsoon,0.08,13
541,S24,1229,Ship,259,0.63,Normal,0.15,17
542,S1,481,Truck,3312,0.21,Peak,0.5,20
543,S30,440,Air,3464,0.87,Peak,0.23,33
544,S17,1939,Truck,4910,0.11,Normal,0.13,44
545,S32,116,Air,3468,0.49,Monsoon,0.11,15
546,S45,227,Truck,4872,0.37,Monsoon,0.53,18
547,S23,112,Ship,1753,0.5,Monsoon,0.11,10
548,S18,976,Truck,51,0.94,Peak,0.07,31
549,S19,882,Train,78,0.15,Normal,0.45,21
550,S41,478,Train,2213,0.63,Normal,0.17,13
551,S49,1706,Air,2271,0.39,Monsoon,0.26,95
552,S46,141,Air,675,0.8,Normal,0.07,14
553,S3,591,Truck,2784,0.21,Peak,0.28,20
554,S8,1995,Truck,2258,0.24,Monsoon,0.5,52
555,S25,248,Truck,386,0.6,Normal,0.09,12
556,S47,225,Train,3505,0.2,Peak,0.14,11
557,S11,713,Ship,2428,0.39,Normal,0.12,13
558,S15,1640,Air,4743,0.74,Monsoon,0.18,94
559,S47,1958,Train,4202,0.37,Monsoon,0.08,37
560,S28,1658,Train,1398,0.74,Peak,0.38,37
561,S40,243,Truck,88,0.54,Normal,0.34,14
562,S49,1553,Truck,2674,0.15,Peak,0.51,42
563,S25,1239,Ship,2776,0.66,Normal,0.21,19
564,S32,526,Ship,215,0.34,Peak,0.32,14
565,S42,1748,Ship,2162,0.51,Peak,0.22,23
566,S19,557,Ship,4975,0.45,Peak,0.3,13
567,S26,1135,Truck,4309,0.79,Monsoon,0.38,36
568,S8,994,Truck,4113,0.16,Normal,0.07,24
569,S38,847,Air,1897,0.64,Monsoon,0.21,52
570,S38,1133,Air,4587,0.5,Peak,0.12,63
571,S44,1440,Ship,2357,1.0,Peak,0.07,24
572,S20,729,Train,4961,0.92,Peak,0.16,22
573,S35,1406,Truck,2932,0.59,Peak,0.04,35
574,S22,1730,Truck,719,0.45,Peak,0.15,42
575,S28,214,Train,2636,0.35,Monsoon,0.04,11
576,S49,1477,Air,2172,0.66,Normal,0.47,82
577,S9,1450,Ship,1798,0.68,Monsoon,0.45,28
578,S36,1675,Air,1232,0.79,Normal,0.21,92
579,S48,152,Train,4463,0.83,Peak,0.38,16
580,S26,726,Air,2493,0.35,Monsoon,0.43,48
581,S20,148,Air,4735,0.26,Peak,0.06,14
582,S30,781,Ship,3024,0.24,Peak,0.04,14
583,S40,460,Train,4593,0.41,Monsoon,0.27,17
584,S38,315,Truck,516,0.25,Normal,0.34,14
585,S32,353,Ship,2497,0.62,Normal,0.12,10
586,S47,457,Truck,1865,0.5,Peak,0.51,21
587,S29,1954,Train,3814,0.67,Monsoon,0.08,40
588,S22,331,Air,2468,0.86,Normal,0.48,27
589,S16,1821,Air,1080,0.75,Monsoon,0.51,105
590,S49,1354,Train,2959,0.17,Peak,0.46,30
591,S38,124,Train,2548,0.17,Peak,0.55,12
592,S44,848,Truck,3127,0.78,Normal,0.55,29
593,S34,1628,Train,1880,0.56,Peak,0.38,36
594,S13,276,Train,329,0.46,Monsoon,0.26,15
595,S15,1258,Truck,4268,0.84,Normal,0.14,35
596,S39,1764,Ship,1379,0.21,Normal,0.15,22
597,S5,1719,Air,2975,0.45,Monsoon,0.57,98
598,S10,380,Truck,3447,0.17,Normal,0.43,13
599,S9,1036,Train,4116,0.4,Normal,0.16,21
600,S6,318,Train,1585,0.99,Monsoon,0.02,15
601,S13,1387,Train,3397,0.71,Peak,0.2,32
602,S8,1291,Truck,3784,0.32,Normal,0.5,33
603,S36,207,Air,2747,0.82,Normal,0.49,21
604,S12,1783,Train,4950,0.95,Normal,0.14,34
605,S20,1500,Air,2009,0.53,Normal,0.52,85
606,S2,26,Air,4102,0.65,Normal,0.41,11
607,S23,1266,Train,3750,0.39,Monsoon,0.08,27
608,S43,1502,Ship,542,0.45,Normal,0.08,20
609,S3,366,Ship,1106,0.31,Normal,0.23,8
610,S9,1858,Air,2941,0.24,Monsoon,0.52,105
611,S6,875,Truck,942,0.45,Normal,0.27,26
612,S41,1298,Air,2825,0.69,Peak,0.38,76
613,S48,652,Air,1281,0.35,Peak,0.01,38
614,S43,589,Train,4864,0.56,Monsoon,0.11,17
615,S47,1049,Air,2646,0.74,Normal,0.08,59
616,S31,783,Ship,3103,0.11,Monsoon,0.5,19
617,S30,799,Air,1640,0.98,Normal,0.35,50
618,S42,455,Truck,102,0.87,Monsoon,0.08,18
619,S28,252,Air,2506,0.68,Monsoon,0.2,21
620,S25,1142,Truck,3295,0.89,Monsoon,0.54,38
621,S12,713,Train,4990,0.93,Normal,0.0,17
622,S33,688,Air,3972,0.15,Normal,0.49,43
623,S36,1102,Air,743,0.26,Normal,0.48,64
624,S15,1436,Ship,1547,0.68,Monsoon,0.47,29
625,S24,1537,Train,2721,0.56,Normal,0.46,32
626,S12,1959,Truck,2076,0.79,Normal,0.29,49
627,S12,711,Truck,884,0.22,Monsoon,0.19,23
628,S42,1481,Train,220,0.62,Monsoon,0.11,31
629,S35,586,Ship,1560,0.86,Monsoon,0.02,17
630,S25,403,Train,2481,0.34,Peak,0.12,11
631,S33,150,Air,3042,0.78,Normal,0.21,16
632,S5,1361,Ship,386,0.37,Monsoon,0.03,20
633,S39,541,Truck,4179,0.48,Normal,0.37,19
634,S24,483,Air,4944,0.91,Normal,0.18,33
635,S15,1081,Ship,1044,0.13,Normal,0.09,14
636,S28,888,Train,2306,0.87,Normal,0.05,20
637,S5,727,Ship,780,0.42,Monsoon,0.27,17
638,S39,703,Air,407,0.17,Normal,0.57,45
639,S24,1042,Ship,2300,0.6,Normal,0.58,22
640,S37,592,Truck,2551,0.19,Monsoon,0.14,16
641,S14,1755,Train,1299,0.42,Normal,0.05,30
642,S46,818,Ship,2591,0.19,Monsoon,0.05,13
643,S1,1740,Train,1485,0.95,Monsoon,0.54,39
644,S26,1149,Train,1855,0.51,Peak,0.55,30
645,S30,1125,Ship,4556,0.75,Peak,0.48,23
646,S39,1763,Ship,2212,0.85,Monsoon,0.03,26
647,S14,1295,Ship,272,0.75,Normal,0.57,24
648,S7,1706,Ship,4241,0.19,Normal,0.19,20
649,S39,887,Air,4142,0.25,Peak,0.42,55
650,S26,1819,Train,3580,0.81,Peak,0.45,40
651,S9,1636,Train,3721,0.47,Normal,0.18,30
652,S10,351,Train,4115,0.21,Normal,0.54,14
653,S5,149,Ship,2073,0.75,Monsoon,0.39,15
654,S36,1420,Ship,3050,0.86,Peak,0.5,28
655,S29,976,Truck,1612,0.38,Peak,0.58,30
656,S24,1141,Truck,3050,0.7,Normal,0.43,32
657,S42,1058,Train,558,0.49,Peak,0.03,21
658,S21,1705,Train,764,0.33,Normal,0.12,30
659,S43,291,Ship,2957,0.75,Monsoon,0.39,15
660,S16,59,Air,2773,0.32,Peak,0.49,13
661,S20,620,Air,988,0.23,Peak,0.2,36
662,S26,1748,Truck,3310,0.87,Normal,0.46,48
663,S5,1821,Train,4685,0.79,Monsoon,0.33,42
664,S19,556,Ship,3816,0.47,Normal,0.23,11
665,S9,673,Truck,884,0.22,Peak,0.35,22
666,S13,1663,Train,2197,0.18,Normal,0.42,31
667,S38,1711,Train,4938,0.84,Normal,0.57,38
668,S12,1656,Truck,2923,0.15,Normal,0.36,40
669,S29,918,Train,134,0.68,Normal,0.16,21
670,S47,798,Truck,670,0.85,Normal,0.48,28
671,S46,544,Truck,4149,0.86,Monsoon,0.48,23
672,S17,1740,Air,789,0.66,Monsoon,0.06,97
673,S30,1279,Train,4648,0.45,Monsoon,0.16,26
674,S32,1896,Truck,762,0.42,Peak,0.56,51
675,S20,1974,Air,2340,0.25,Normal,0.5,108
676,S13,1801,Train,2212,0.49,Monsoon,0.27,38
677,S42,839,Ship,987,0.21,Monsoon,0.24,19
678,S24,1847,Ship,1241,0.18,Normal,0.6,27
679,S29,1717,Air,3798,0.78,Monsoon,0.21,96
680,S22,1063,Ship,1152,0.74,Peak,0.15,19
681,S29,1189,Train,1857,0.66,Normal,0.58,29
682,S41,541,Truck,1830,0.63,Normal,0.12,17
683,S35,1710,Ship,3943,0.49,Monsoon,0.15,27
684,S44,677,Ship,3782,0.66,Monsoon,0.36,19
685,S11,914,Ship,925,0.22,Normal,0.32,16
686,S34,531,Truck,4297,0.23,Normal,0.54,22
687,S5,827,Train,4858,0.5,Monsoon,0.2,22
688,S12,1529,Air,3363,0.59,Monsoon,0.43,90
689,S14,1663,Ship,4828,0.13,Monsoon,0.26,25
690,S6,1486,Air,3742,0.67,Peak,0.34,85
691,S27,1472,Train,3787,0.11,Normal,0.02,26
692,S11,1036,Truck,1821,0.51,Normal,0.53,33
693,S48,1768,Ship,4550,0.65,Normal,0.35,27
694,S41,1107,Truck,3090,0.45,Normal,0.24,31
695,S40,1972,Truck,2810,0.37,Monsoon,0.12,47
696,S20,148,Truck,2878,0.73,Monsoon,0.48,15
697,S29,964,Truck,412,0.18,Monsoon,0.26,29
698,S50,1141,Ship,4294,0.81,Peak,0.15,21
699,S10,1371,Truck,1669,0.97,Normal,0.26,37
700,S27,413,Ship,2293,0.53,Monsoon,0.03,11
701,S21,142,Truck,1284,0.64,Normal,0.44,12
702,S39,182,Air,539,0.6,Monsoon,0.45,23
703,S27,803,Train,1656,0.43,Peak,0.58,25
704,S46,643,Air,3023,0.61,Normal,0.34,40
705,S21,1295,Train,2506,0.91,Normal,0.48,32
706,S17,1984,Truck,4698,0.47,Normal,0.59,50
707,S42,491,Truck,4616,0.44,Normal,0.26,17
708,S47,792,Ship,731,0.18,Peak,0.19,15
709,S35,1653,Train,2489,0.45,Peak,0.02,31
710,S22,194,Truck,3847,0.59,Normal,0.03,9
711,S22,378,Ship,3193,0.45,Monsoon,0.18,12
712,S19,1282,Train,2420,0.87,Normal,0.15,28
713,S20,489,Air,1413,0.47,Monsoon,0.32,37
714,S24,1252,Train,4626,0.58,Monsoon,0.26,30
715,S30,310,Truck,4949,0.98,Normal,0.57,18
716,S37,1163,Air,3627,0.17,Normal,0.17,64
717,S28,1140,Truck,3256,0.45,Normal,0.08,27
718,S32,658,Train,1283,0.86,Normal,0.5,23
719,S15,895,Air,2591,0.53,Normal,0.19,50
720,S3,1372,Train,4726,0.99,Monsoon,0.22,31
721,S17,950,Truck,3902,0.88,Normal,0.38,29
722,S14,1784,Ship,2571,0.6,Monsoon,0.03,26
723,S46,240,Truck,2566,0.37,Normal,0.01,10
724,S26,1073,Ship,4359,0.79,Monsoon,0.17,22
725,S42,382,Ship,1005,0.4,Peak,0.22,13
726,S10,926,Train,2128,0.3,Normal,0.26,20
727,S34,221,Truck,2442,0.41,Normal,0.14,11
728,S19,1138,Ship,2255,0.91,Peak,0.47,26
729,S41,189,Truck,3621,0.27,Monsoon,0.39,14
730,S36,1490,Train,1924,0.16,Normal,0.18,27
731,S24,1560,Air,727,0.27,Peak,0.6,90
732,S23,1768,Air,3491,0.19,Peak,0.49,99
733,S27,1417,Train,353,0.94,Peak,0.05,30
734,S39,828,Air,4844,0.3,Peak,0.43,52
735,S40,1360,Air,3977,0.74,Peak,0.18,77
736,S31,229,Ship,4989,0.72,Monsoon,0.05,14
737,S39,1835,Truck,246,0.26,Peak,0.38,45
738,S18,712,Ship,4915,0.69,Peak,0.46,20
739,S21,763,Ship,4272,0.48,Normal,0.35,15
740,S1,497,Air,4602,0.48,Monsoon,0.09,33
741,S41,151,Truck,64,0.48,Peak,0.26,12
742,S41,1150,Truck,4870,0.5,Monsoon,0.23,33
743,S28,1899,Truck,2687,0.64,Monsoon,0.4,49
744,S41,825,Train,253,0.31,Monsoon,0.43,23
745,S1,136,Ship,2669,0.65,Monsoon,0.5,16
746,S6,1130,Air,2819,0.55,Normal,0.12,62
747,S48,1325,Train,4229,0.26,Monsoon,0.47,32
748,S4,296,Train,2822,0.81,Peak,0.32,15
749,S35,197,Train,4948,0.65,Peak,0.51,14
750,S21,662,Ship,3653,0.86,Monsoon,0.29,18
751,S29,52,Truck,159,0.41,Normal,0.58,11
752,S18,1899,Air,2620,0.86,Monsoon,0.2,107
753,S19,856,Ship,785,0.2,Normal,0.51,17
754,S24,461,Truck,3023,0.29,Peak,0.04,17
755,S17,122,Train,4787,0.39,Peak,0.2,11
756,S5,1612,Truck,3939,0.41,Peak,0.51,43
757,S10,1151,Truck,729,0.14,Monsoon,0.47,33
758,S7,1214,Truck,1880,0.2,Monsoon,0.24,33
759,S13,515,Truck,468,0.13,Peak,0.25,16
760,S11,148,Train,1280,0.29,Monsoon,0.37,12
761,S36,1193,Train,2097,0.31,Peak,0.21,24
762,S7,191,Train,3328,0.29,Normal,0.22,8
763,S37,1480,Ship,4945,0.57,Normal,0.45,23
764,S15,165,Air,1979,0.82,Normal,0.49,20
765,S28,1663,Air,121,0.63,Monsoon,0.54,96
766,S48,738,Truck,3054,0.29,Peak,0.15,21
767,S45,639,Train,741,0.63,Peak,0.26,19
768,S43,112,Air,2270,0.1,Peak,0.24,13
769,S41,103,Train,846,0.29,Peak,0.15,9
770,S22,805,Truck,3319,0.33,Normal,0.22,22
771,S11,1752,Air,1959,0.25,Monsoon,0.22,96
772,S23,1093,Ship,1935,0.4,Normal,0.51,21
773,S5,585,Air,1409,0.26,Monsoon,0.17,36
774,S11,1933,Ship,1021,0.42,Peak,0.12,28
775,S37,1099,Truck,4181,0.1,Normal,0.19,27
776,S34,1767,Train,4214,0.12,Monsoon,0.08,33
777,S24,40,Truck,823,0.29,Normal,0.07,4
778,S48,405,Train,219,0.9,Peak,0.42,17
779,S33,1979,Ship,1599,0.59,Normal,0.37,29
780,S32,291,Ship,1680,0.5,Normal,0.51,13
781,S49,835,Train,3375,0.5,Monsoon,0.55,26
782,S38,302,Train,4123,1.0,Normal,0.48,14
783,S25,1149,Air,4765,0.82,Peak,0.3,70
784,S13,1804,Train,962,0.23,Peak,0.22,34
785,S11,1430,Truck,3851,0.65,Peak,0.24,39
786,S47,1568,Train,2824,0.47,Monsoon,0.39,36
787,S23,1377,Truck,705,0.16,Monsoon,0.35,36
788,S45,275,Ship,799,0.72,Normal,0.33,11
789,S34,667,Ship,1993,0.21,Peak,0.53,17
790,S37,877,Truck,1652,0.98,Peak,0.44,30
791,S13,103,Air,2310,0.69,Peak,0.33,16
792,S3,1580,Train,2197,0.88,Peak,0.08,32
793,S35,1707,Train,4422,0.44,Peak,0.05,32
794,S50,1230,Train,3024,0.18,Peak,0.16,23
795,S21,454,Train,2701,0.97,Monsoon,0.51,22
796,S48,1649,Train,930,0.76,Peak,0.2,34
797,S3,1519,Air,2046,0.7,Monsoon,0.33,89
798,S1,1607,Train,4184,0.35,Monsoon,0.05,32
799,S31,1999,Truck,1861,0.99,Monsoon,0.33,50
800,S28,1218,Air,617,0.54,Monsoon,0.08,69
801,S37,838,Train,4801,0.61,Normal,0.08,19
802,S33,1263,Ship,2668,0.74,Peak,0.51,25
803,S48,738,Ship,4517,0.42,Monsoon,0.58,22
804,S11,748,Train,1145,0.23,Peak,0.23,19
805,S3,817,Truck,507,0.24,Monsoon,0.33,27
806,S34,1809,Air,4938,0.47,Normal,0.51,101
807,S5,1563,Air,2266,0.79,Monsoon,0.23,90
808,S8,78,Ship,597,0.77,Normal,0.57,12
809,S7,805,Air,1179,0.94,Normal,0.36,53
810,S11,781,Ship,4078,0.5,Monsoon,0.45,20
811,S31,1841,Truck,3197,0.22,Monsoon,0.13,42
812,S11,48,Train,382,0.46,Normal,0.34,7
813,S1,1877,Air,1379,0.65,Peak,0.14,102
814,S24,1305,Train,3817,0.16,Monsoon,0.55,31
815,S24,119,Air,3892,0.6,Normal,0.02,12
816,S50,1591,Ship,3865,0.95,Normal,0.58,29
817,S26,1308,Train,1548,0.15,Normal,0.24,24
818,S26,332,Train,4241,0.76,Normal,0.45,15
819,S16,341,Air,176,0.7,Peak,0.04,25
820,S15,947,Air,4871,0.21,Peak,0.15,55
821,S47,1775,Train,2089,0.45,Monsoon,0.49,39
822,S28,831,Air,1125,0.37,Normal,0.41,50
823,S41,1348,Train,3521,0.9,Peak,0.27,31
824,S45,802,Air,3110,0.12,Monsoon,0.17,47
825,S16,709,Train,810,0.48,Monsoon,0.3,20
826,S20,1542,Train,4443,0.18,Normal,0.14,27
827,S14,1982,Truck,4950,0.97,Monsoon,0.38,53
828,S31,968,Air,4940,0.93,Peak,0.32,60
829,S13,971,Air,1706,0.97,Normal,0.4,60
830,S8,237,Air,717,0.62,Normal,0.56,21
831,S22,459,Ship,1643,0.61,Peak,0.09,12
832,S1,1682,Air,421,0.79,Peak,0.23,96
833,S48,1629,Air,4137,0.22,Peak,0.43,92
834,S22,278,Ship,2886,0.29,Peak,0.25,12
835,S17,177,Train,3256,0.57,Monsoon,0.12,11
836,S13,573,Ship,4395,0.68,Normal,0.41,16
837,S30,1125,Air,2359,0.51,Peak,0.44,66
838,S22,1787,Truck,3164,0.4,Peak,0.28,44
839,S30,1055,Train,4693,0.21,Monsoon,0.12,23
840,S48,1744,Truck,861,0.9,Monsoon,0.49,49
841,S15,215,Truck,2914,0.5,Normal,0.02,10
842,S50,1216,Train,2765,0.12,Peak,0.38,30
843,S48,997,Ship,4835,0.93,Normal,0.58,21
844,S21,1329,Train,4912,0.43,Peak,0.5,31
845,S10,1868,Air,4126,0.97,Peak,0.3,104
846,S36,509,Ship,1218,0.31,Peak,0.18,12
847,S30,310,Air,4086,0.22,Monsoon,0.52,26
848,S9,1479,Train,1094,0.43,Peak,0.18,29
849,S6,1429,Ship,1576,0.93,Normal,0.37,26
850,S39,1993,Truck,882,0.89,Monsoon,0.03,51
851,S40,1595,Train,3290,0.74,Monsoon,0.36,36
852,S49,1541,Truck,2028,0.79,Peak,0.5,44
853,S20,1443,Air,2714,0.77,Peak,0.22,81
854,S48,708,Train,4695,0.96,Normal,0.22,20
855,S13,776,Train,4017,0.22,Monsoon,0.01,17
856,S39,1365,Air,1061,0.91,Monsoon,0.49,81
857,S46,1620,Air,553,0.96,Monsoon,0.27,93
858,S23,99,Ship,4243,0.17,Monsoon,0.03,8
859,S45,1969,Ship,1262,0.61,Monsoon,0.59,35
860,S17,1194,Ship,3074,0.6,Peak,0.45,23
861,S47,1237,Train,3599,0.14,Peak,0.22,25
862,S23,1187,Air,713,0.19,Monsoon,0.51,70
863,S22,93,Truck,872,0.18,Monsoon,0.23,11
864,S31,258,Ship,2472,0.87,Peak,0.41,16
865,S41,1450,Ship,4074,0.7,Peak,0.32,26
866,S26,202,Train,2857,0.2,Peak,0.35,12
867,S20,288,Ship,2405,0.72,Peak,0.57,17
868,S33,1791,Ship,4593,0.42,Normal,0.01,23
869,S18,550,Truck,4980,0.61,Normal,0.03,16
870,S28,88,Air,784,0.87,Monsoon,0.35,17
871,S10,1897,Air,1822,0.47,Normal,0.16,99
872,S20,425,Truck,1717,0.61,Normal,0.1,15
873,S15,44,Train,597,0.95,Peak,0.48,16
874,S43,17,Truck,3315,0.76,Peak,0.2,9
875,S47,400,Ship,3567,0.76,Peak,0.2,13
876,S37,775,Truck,3958,0.28,Normal,0.56,22
877,S41,46,Air,2269,0.71,Normal,0.13,7
878,S26,1165,Truck,3531,0.31,Monsoon,0.35,34
879,S33,789,Truck,1692,0.56,Normal,0.3,24
880,S14,1892,Air,3528,0.38,Monsoon,0.54,106
881,S25,863,Ship,3371,0.67,Monsoon,0.31,20
882,S5,419,Ship,3538,0.55,Monsoon,0.45,18
883,S19,1652,Ship,2835,0.56,Normal,0.55,26
884,S50,1030,Air,263,0.28,Monsoon,0.26,61
885,S21,1430,Air,512,0.24,Normal,0.38,79
886,S37,530,Air,2050,0.92,Normal,0.0,34
887,S31,478,Ship,1300,0.36,Normal,0.43,12
888,S49,731,Ship,4029,0.6,Normal,0.42,18
889,S41,1752,Air,412,0.66,Peak,0.23,96
890,S8,1373,Air,134,0.82,Monsoon,0.47,84
891,S31,644,Air,281,0.13,Monsoon,0.28,41
892,S29,869,Truck,2585,0.91,Monsoon,0.16,28
893,S31,1758,Truck,56,0.87,Monsoon,0.43,49
894,S26,1294,Train,4809,0.56,Normal,0.42,30
895,S12,160,Air,2749,0.39,Peak,0.41,17
896,S47,1946,Air,325,0.25,Peak,0.02,103
897,S41,1686,Train,4115,0.18,Peak,0.26,31
898,S27,384,Air,1500,0.22,Monsoon,0.21,26
899,S39,1792,Air,4010,0.26,Monsoon,0.42,101
900,S42,1293,Truck,932,0.58,Monsoon,0.12,35
901,S22,299,Train,2986,0.62,Monsoon,0.44,17
902,S2,285,Air,3372,0.72,Monsoon,0.16,25
903,S45,1647,Air,1458,0.45,Peak,0.41,93
904,S4,1275,Train,4081,0.81,Normal,0.14,25
905,S38,846,Truck,1347,0.76,Monsoon,0.17,28
906,S26,497,Truck,729,0.55,Normal,0.07,16
907,S31,82,Train,2182,0.19,Monsoon,0.19,8
908,S44,888,Truck,3686,0.2,Monsoon,0.03,24
909,S8,207,Ship,1035,0.48,Monsoon,0.0,11
910,S49,1122,Ship,216,0.13,Monsoon,0.29,21
911,S30,1813,Train,1873,0.28,Monsoon,0.59,41
912,S49,1827,Truck,208,0.32,Normal,0.32,43
913,S16,1016,Truck,4853,0.64,Monsoon,0.4,32
914,S34,229,Ship,3943,0.17,Monsoon,0.46,12
915,S12,884,Air,3927,1.0,Normal,0.34,53
916,S36,528,Ship,1709,0.94,Peak,0.56,19
917,S13,637,Ship,2661,0.21,Normal,0.29,13
918,S8,587,Ship,4123,0.85,Normal,0.06,11
919,S42,1522,Ship,1089,0.62,Normal,0.2,23
920,S43,1727,Train,1108,0.65,Monsoon,0.33,39
921,S19,967,Train,4865,0.1,Peak,0.2,21
922,S16,1756,Air,4000,0.38,Peak,0.58,98
923,S39,776,Air,2502,0.77,Monsoon,0.04,48
924,S33,1226,Ship,3085,0.88,Peak,0.26,23
925,S19,351,Air,1661,0.24,Peak,0.53,28
926,S5,273,Truck,2749,0.68,Monsoon,0.33,17
927,S6,1082,Ship,4613,0.13,Peak,0.37,19
928,S48,837,Air,4362,0.78,Peak,0.08,52
929,S12,76,Train,2137,0.76,Monsoon,0.04,10
930,S42,1914,Truck,4914,0.15,Peak,0.44,47
931,S8,1520,Truck,4972,0.55,Normal,0.09,35
932,S25,801,Ship,4953,0.92,Normal,0.46,18
933,S35,1599,Ship,3474,0.95,Monsoon,0.33,31
934,S31,1257,Train,4349,0.49,Peak,0.13,27
935,S3,1593,Truck,926,0.27,Monsoon,0.37,40
936,S47,17,Air,3597,0.52,Normal,0.29,8
937,S7,627,Air,3332,0.17,Peak,0.11,38
938,S15,1295,Air,1756,0.65,Normal,0.33,73
939,S29,960,Train,4440,0.54,Peak,0.02,22
940,S23,1517,Train,2080,0.87,Normal,0.12,31
941,S44,1364,Air,4914,0.42,Monsoon,0.14,77
942,S8,813,Train,3613,0.39,Monsoon,0.5,27
943,S21,1428,Train,4361,0.67,Peak,0.56,37
944,S19,386,Truck,2113,0.88,Monsoon,0.25,20
945,S12,506,Truck,491,0.99,Normal,0.46,23
946,S34,614,Ship,1623,0.46,Peak,0.17,16
947,S17,817,Truck,1742,0.51,Monsoon,0.2,26
948,S24,1747,Ship,3449,0.85,Normal,0.27,27
949,S14,347,Train,4508,0.85,Peak,0.52,19
950,S22,403,Ship,3286,0.84,Peak,0.38,16
951,S40,1545,Air,2991,0.61,Monsoon,0.58,91
952,S39,737,Truck,4599,0.77,Normal,0.12,23
953,S3,1043,Ship,3531,0.51,Peak,0.5,21
954,S30,1716,Air,2425,0.13,Peak,0.41,94
955,S25,1489,Train,1691,0.65,Peak,0.01,30
956,S49,1726,Ship,53,0.12,Monsoon,0.14,26
957,S42,475,Truck,1370,0.66,Normal,0.05,13
958,S5,1561,Air,3610,0.58,Normal,0.36,88
959,S35,194,Train,2743,0.56,Normal,0.08,10
960,S17,735,Ship,3925,0.31,Peak,0.26,15
961,S29,1850,Air,917,0.71,Monsoon,0.01,101
962,S22,954,Ship,2477,0.31,Peak,0.04,15
963,S11,827,Ship,2392,0.27,Monsoon,0.32,18
964,S28,1552,Air,1120,0.85,Normal,0.02,83
965,S3,896,Train,4748,0.3,Normal,0.22,18
966,S18,322,Ship,3131,0.1,Peak,0.05,10
967,S14,966,Train,1830,0.72,Peak,0.36,26
968,S35,772,Air,1922,0.96,Normal,0.19,48
969,S21,28,Ship,527,0.4,Peak,0.37,9
970,S1,818,Ship,594,0.83,Normal,0.46,18
971,S45,1115,Truck,4176,0.93,Monsoon,0.1,33
972,S23,1404,Ship,1555,0.77,Peak,0.03,24
973,S33,1431,Truck,1149,0.94,Monsoon,0.11,40
974,S32,763,Ship,2181,0.39,Peak,0.04,14
975,S17,59,Air,1164,0.71,Normal,0.04,8
976,S7,1926,Air,3570,0.97,Monsoon,0.57,113
977,S41,1449,Train,4227,0.59,Peak,0.41,32
